,val_loss,val_x_label_output_loss,val_y_label_output_loss,val_z_label_output_loss,val_x_label_output_acc,val_y_label_output_acc,val_z_label_output_acc,loss,x_label_output_loss,y_label_output_loss,z_label_output_loss,x_label_output_acc,y_label_output_acc,z_label_output_acc
678,1.3596101068906137,0.5239834219555632,0.31115839281630997,0.0004848681331639515,0.75,0.84375,1.0,1.4727212442230666,0.4530642560113165,0.3438313497190393,0.22276136054208284,0.796875,0.875,0.96875
679,1.0763126709061908,0.3981418619005126,0.27830501574499067,0.0017239278927640989,0.859375,0.875,1.0,1.3717085547978058,0.4891663834514475,0.38096914079670796,0.012406631126983925,0.75,0.921875,0.984375
680,1.074251403217204,0.37913829283024825,0.31519125493423417,0.0007835583638229338,0.84375,0.890625,1.0,1.1007443847483955,0.4140020180539068,0.27252081653296045,0.0002195292978166563,0.84375,0.921875,1.0
681,1.4014573917957023,0.4182055399323872,0.5457349392755475,0.019311349877799477,0.828125,0.75,0.984375,1.2089641200145707,0.37945892884090426,0.449789141017618,0.00025710631004671747,0.875,0.796875,1.0
682,1.1638294945441885,0.35148073495534504,0.46073460726657545,0.00013343639345619884,0.875,0.828125,1.0,1.1862834383209702,0.3888017085255342,0.40836059130977986,0.0003194293813213456,0.859375,0.875,1.0
683,1.221161475907138,0.4619671284551714,0.2972065568881135,2.066491869001652e-05,0.8125,0.90625,1.0,1.6077786609821487,0.6177854686184219,0.37096781739018136,0.0012399100546773845,0.734375,0.921875,1.0
684,1.3623204353061737,0.4253163340993069,0.5110807041091903,0.0006070553553427782,0.78125,0.84375,1.0,1.0931205477099866,0.3372019262678805,0.4179613030482301,0.0007553922320491235,0.84375,0.875,1.0
685,1.1285570701293182,0.4438566078028998,0.19936485638208978,0.04147899537646338,0.828125,0.9375,0.984375,1.0363583768503304,0.31305373579880325,0.4101779659520446,7.29324456698599e-05,0.890625,0.8125,1.0
686,1.2146853512931557,0.4382934163155028,0.33807304035326524,2.5478147291035924e-05,0.8125,0.765625,1.0,1.1479659028700553,0.4379026593402102,0.26925794575470263,0.0029026281281696598,0.78125,0.921875,1.0
687,1.0961659897002392,0.4387069163385604,0.21727916601867037,0.0014729861924576149,0.828125,0.953125,1.0,1.3924146390054375,0.5477785850816872,0.2967594191850367,9.803939202357448e-05,0.765625,0.921875,1.0
688,1.206050477034296,0.5201850703133459,0.16509478401343358,0.0005855483164010078,0.71875,0.953125,1.0,1.10011401376687,0.405741086906346,0.2885317654645565,0.00010008303398545415,0.875,0.90625,1.0
689,1.1224182582227513,0.43977240222739056,0.2428388832267956,3.454772634436942e-05,0.78125,0.90625,1.0,1.4338867627666332,0.5446633050526088,0.3435169444021542,0.0010432061059868492,0.765625,0.859375,1.0
690,1.0303971561224898,0.4295463435116176,0.17129765419468868,6.809139808883202e-06,0.796875,0.9375,1.0,1.1619061663805041,0.4231914031370252,0.3154932644422681,3.007640203067652e-05,0.828125,0.859375,1.0
691,2.1310289076936897,0.42247922084789025,0.3469929907642815,0.9390774715964711,0.875,0.859375,0.9375,1.2751665762625635,0.3938374993284697,0.45819878129298175,0.02929280968801895,0.84375,0.859375,0.984375
692,1.655548249320418,0.6463222723958779,0.2980626487687914,0.06484103405135677,0.75,0.90625,0.96875,1.5108026238740422,0.4308935102157534,0.38099717479190076,0.2680184096035432,0.859375,0.875,0.96875
693,1.3729017967998516,0.3644081875900156,0.6440598971913083,2.5507844246597244e-05,0.84375,0.734375,1.0,1.2667005726252683,0.43600184447046786,0.39464049792803757,5.637364737909323e-05,0.875,0.84375,1.0
